Chessington South Ward,	51.3263196402,	-0.330756432572,	51.3663521906,	-0.28510102442
Earlsfield Ward,	51.4312720339,	-0.193399436618,	51.4532065076,	-0.174308211564
Nightingale Ward,	51.435076884,	-0.168996359243,	51.4507518476,	-0.149133571315
Furzedown Ward,	51.4177520062,	-0.159592103622,	51.4316878594,	-0.137851889638
Bedford Ward,	51.4275432415,	-0.161788577884,	51.4424361932,	-0.135264140828
Balham Ward,	51.4412798553,	-0.164914691577,	51.4567960006,	-0.142322594582
Fairfield2 Ward,	51.4510393991,	-0.205110869785,	51.4649659016,	-0.17245913471
Northcote Ward,	51.4470843949,	-0.176459227612,	51.4656404171,	-0.148153860421
Latchmere Ward,	51.4615907628,	-0.186010207489,	51.4743256847,	-0.153333933832
St. Mary's Park Ward,	51.4627871484,	-0.187831973212,	51.482384527,	-0.162817175105
Queenstown Ward,	51.4676149382,	-0.166782575303,	51.4858925976,	-0.126363660081
Shaftesbury Ward,	51.4610134972,	-0.168517687095,	51.4708771335,	-0.149693436211
Palace Riverside Ward,	51.4640172738,	-0.225793519305,	51.4825863567,	-0.19739910101
Munster Ward,	51.4719078288,	-0.218116551523,	51.4830974791,	-0.203710066966
Sands End Ward,	51.463897768,	-0.200624981472,	51.4786028115,	-0.177627245122
Parsons Green and Walham Ward,	51.4694537047,	-0.20853507938,	51.4831648263,	-0.185374745532
Fulham Broadway Ward,	51.4792637089,	-0.210810343405,	51.4873723837,	-0.190794775607
Ravenscourt Park Ward,	51.4879183618,	-0.252142439982,	51.5025427033,	-0.231434768762
Hammersmith Broadway Ward,	51.4869657135,	-0.234980265844,	51.5023907598,	-0.217501075604
Avonmore and Brook Green Ward,	51.4904716137,	-0.226018827526,	51.4993744318,	-0.201835316889
Askew Ward,	51.4995819058,	-0.255090332281,	51.5067707693,	-0.232321579593
Wormholt and White City Ward,	51.5064090427,	-0.248996276692,	51.5148503242,	-0.227382566608
Shepherd's Bush Green Ward,	51.501137489,	-0.234607386883,	51.5118743726,	-0.215202896821
College Park and Old Oak Ward,	51.5094810041,	-0.252660552814,	51.5327523998,	-0.220268938064
Town2 Ward,	51.4693080152,	-0.211414429717,	51.4808017549,	-0.195570476033
Fulham Reach Ward,	51.4813818248,	-0.228713096108,	51.4908873904,	-0.208022392644
North End2 Ward,	51.4837674762,	-0.213744497469,	51.4916683375,	-0.196448165819
Addison Ward,	51.4966750579,	-0.226557909194,	51.5044629919,	-0.209922180346
Cremorne Ward,	51.47722161,	-0.186549937935,	51.4869556105,	-0.166792722639
Holland Ward,	51.4960220843,	-0.217040524046,	51.5076824747,	-0.194386742271
Norland Ward,	51.5045003425,	-0.220268938064,	51.5160190172,	-0.203085411318
Golborne Ward,	51.5175086164,	-0.228727695215,	51.5303527402,	-0.200633973308
Redcliffe Ward,	51.4809606228,	-0.195987878096,	51.4916401942,	-0.179124655779
Stanley Ward,	51.4797658222,	-0.188281047628,	51.4918591565,	-0.165029306882
Royal Hospital Ward,	51.4823828871,	-0.170133908931,	51.4932014612,	-0.149843877787
Brompton Ward,	51.4893753195,	-0.18010887159,	51.5022501451,	-0.156047584629
Abingdon Ward,	51.4918514186,	-0.207388487605,	51.5008961355,	-0.188486116145
Pembridge Ward,	51.5078663586,	-0.206528819804,	51.5150317012,	-0.19214374196
Notting Barns Ward,	51.5110739742,	-0.226563114994,	51.5201869083,	-0.209031270188
Colville Ward,	51.5125429743,	-0.21345973549,	51.5206454698,	-0.199207744876
St. Charles Ward,	51.5173458735,	-0.228301542776,	51.5258422022,	-0.210897402882
Earl's Court Ward,	51.4872059089,	-0.202387033989,	51.4947592553,	-0.189769842059
Courtfield Ward,	51.4871009576,	-0.191736427677,	51.4953127474,	-0.175663405594
Queen's Gate Ward,	51.4946389311,	-0.193474232665,	51.5023831771,	-0.179056749664
Hans Town Ward,	51.4889989767,	-0.169846164559,	51.4975106871,	-0.155015221232
Campden Ward,	51.5005558848,	-0.203761277483,	51.5101790062,	-0.184259203486
St. James's Ward,	51.4937033068,	-0.151685038111,	51.5160400544,	-0.111101485396
Lancaster Gate Ward,	51.5098680928,	-0.194367284601,	51.5175589067,	-0.175951406717
Knightsbridge and Belgravia Ward,	51.4910504222,	-0.187933516362,	51.5134152721,	-0.14625173458
Hyde Park Ward,	51.5115685927,	-0.184908699013,	51.5200975026,	-0.160234258636
Churchill Ward,	51.4838163754,	-0.15587388806,	51.4933254585,	-0.137364532582
Vincent Square Ward,	51.4876441155,	-0.142632203191,	51.4975247163,	-0.12282604479
West End Ward,	51.5018608532,	-0.15836564128,	51.5208172301,	-0.128997360295
Harrow Road Ward,	51.5227419617,	-0.207319873429,	51.5329025428,	-0.191445641867
Bryanston and Dorset Square Ward,	51.5132161884,	-0.170189897499,	51.5256858165,	-0.155982424952
Regent's Park2 Ward,	51.5221415958,	-0.18145524889,	51.5375191433,	-0.147195801082
Abbey Road Ward,	51.5283936665,	-0.188773543496,	51.5397933092,	-0.164961033492
Marylebone High Street Ward,	51.5137231391,	-0.159122367908,	51.5252701808,	-0.139179845732
Queen's Park Ward,	51.5254678332,	-0.216088485874,	51.5329569079,	-0.201387003718
Bayswater Ward,	51.5127124852,	-0.199944525147,	51.5205377025,	-0.182108802113
Warwick Ward,	51.4875176711,	-0.150330294318,	51.4972330483,	-0.137558670436
Tachbrook Ward,	51.4838373867,	-0.139882728304,	51.4928127495,	-0.127166752856
Westbourne Ward,	51.5168466065,	-0.203766767425,	51.52549339,	-0.179991272148
Little Venice Ward,	51.5199351761,	-0.190320864213,	51.5283936665,	-0.170189897499
Maida Vale Ward,	51.5249203106,	-0.19659392314,	51.5362893789,	-0.18145524889
Church Street Ward,	51.5199454206,	-0.176848285934,	51.5283330584,	-0.164000280223
Swiss Cottage Ward,	51.5357794867,	-0.19323310305,	51.5474628845,	-0.159853830825
Highgate1 Ward,	51.5532383473,	-0.173461327416,	51.5729787061,	-0.139451051723
Kilburn2 Ward,	51.5345237237,	-0.201931796333,	51.5463505695,	-0.178353306137
Bloomsbury Ward,	51.5164471048,	-0.143521201832,	51.5272963219,	-0.121853152242
Holborn and Covent Garden Ward,	51.5126521344,	-0.130471523647,	51.5255169978,	-0.10534988165
St. Pancras and Somers Town Ward,	51.5272963219,	-0.139999218982,	51.543034035,	-0.122329081136
Camden Town with Primrose Hill Ward,	51.5361436134,	-0.162231000955,	51.5454706747,	-0.136209199579
Cantelowes Ward,	51.5408901284,	-0.141905149816,	51.5488381502,	-0.125086210037
King's Cross Ward,	51.522967253,	-0.130865529264,	51.5309374347,	-0.112949347324
Fortune Green Ward,	51.5469573706,	-0.213501321387,	51.5591833989,	-0.188778926243
Frognal and Fitzjohns Ward,	51.543643017,	-0.196944543274,	51.5627656347,	-0.170848769937
Gospel Oak Ward,	51.5487074837,	-0.166156190376,	51.556294643,	-0.147207475999
Hampstead Town Ward,	51.5496302758,	-0.190371184806,	51.5710994572,	-0.158589032821
Kentish Town Ward,	51.5451714301,	-0.148251473009,	51.5582562917,	-0.129137550408
West Hampstead Ward,	51.5436448221,	-0.203736511267,	51.5529474557,	-0.179541787152
Belsize Ward,	51.5416992302,	-0.174946252118,	51.5519726494,	-0.15807405996
Haverstock Ward,	51.5425113656,	-0.161774043295,	51.5510660524,	-0.14576080862
Regent's Park1 Ward,	51.5239239731,	-0.152732394837,	51.5375688378,	-0.130865529264
Millwall Ward,	51.4845030885,	-0.0316544516661,	51.5097786395,	-0.0120734586053
Blackwall and Cubitt Town Ward,	51.4845267632,	-0.0173545935963,	51.5146371794,	0.00986391827605
Shadwell Ward,	51.5074967276,	-0.0619010173118,	51.5147349443,	-0.0348925290661
St. Katherine's and Wapping Ward,	51.5016635155,	-0.0801898537919,	51.5115449236,	-0.046395682158
Limehouse Ward,	51.5065461179,	-0.0388505682391,	51.5166060348,	-0.0117691479464
Bethnal Green South Ward,	51.5184533165,	-0.0646393693543,	51.5279246971,	-0.0462288432955
Mile End and Globe Town Ward,	51.5201488345,	-0.05585796865,	51.5318487374,	-0.0364440744189
Bethnal Green North Ward,	51.5264660269,	-0.0663132401868,	51.5355163158,	-0.0445071961181
St. Dunstan's and Stepney Green Ward,	51.5125681923,	-0.0532432095792,	51.5219865441,	-0.0338218676492
Mile End East Ward,	51.5139719856,	-0.0370654432724,	51.5279282191,	-0.0187860392489
East India and Lansbury Ward,	51.5108137362,	-0.0216435941861,	51.5238218835,	0.00411214429016
Bromley-by-Bow Ward,	51.5165951177,	-0.027341058006,	51.5298401181,	-0.00746842283036
Bow West Ward,	51.5242470685,	-0.0528360259093,	51.538132164,	-0.0210384470075
Bow East Ward,	51.5279282191,	-0.040734808609,	51.5446859019,	-0.0136472981657
Whitechapel Ward,	51.510804335,	-0.0739690628974,	51.5204531716,	-0.0496592778102
Spitalfields and Banglatown Ward,	51.5144535385,	-0.0794297263387,	51.5222115773,	-0.0627679890823
Weavers Ward,	51.5215380161,	-0.0772532753659,	51.5312573334,	-0.0639775009538
Clerkenwell Ward,	51.5185409948,	-0.119895946223,	51.5318994392,	-0.100128807462
Caledonian Ward,	51.530725552,	-0.126361908471,	51.5482155577,	-0.110891931341
St. Mary's2 Ward,	51.5331161535,	-0.113069521662,	51.5508702761,	-0.095874293488
Holloway Ward,	51.545061079,	-0.129137550408,	51.5578116005,	-0.109893773018
Highbury East Ward,	51.5461525797,	-0.109559371406,	51.5612268885,	-0.0902663318252
Highbury West Ward,	51.5505071585,	-0.116926819181,	51.5647057695,	-0.0979815657179
Tollington Ward,	51.5610298686,	-0.129237924872,	51.5738302322,	-0.110544286789
Bunhill Ward,	51.5188087645,	-0.106299083077,	51.531979419,	-0.084223510146
St. Peter's Ward,	51.5291934696,	-0.106295763943,	51.5415015293,	-0.0865708630865
Canonbury Ward,	51.5374019664,	-0.100482145441,	51.5473012981,	-0.0836294078532
Barnsbury Ward,	51.5311338277,	-0.117409705751,	51.5452321361,	-0.106022219669
St. George's Ward,	51.5488381502,	-0.138394392548,	51.5622310227,	-0.119454360812
Junction Ward,	51.5568591906,	-0.142536449967,	51.5706006353,	-0.125781754591
Finsbury Park Ward,	51.5561020593,	-0.124052269917,	51.5686059294,	-0.104391110047
Hillrise Ward,	51.5652934537,	-0.138343904124,	51.5755083207,	-0.117184392814
Mildmay Ward,	51.5460798027,	-0.0985848762303,	51.5544516064,	-0.0763576387967
Haggerston Ward,	51.5198144086,	-0.0854433927759,	51.5392029615,	-0.0622380027051
Brownswood Ward,	51.560222234,	-0.104510704572,	51.5724901774,	-0.0876085632236
De Beauvoir Ward,	51.5325740195,	-0.0896905597096,	51.5466034857,	-0.0757223014543
Queensbridge Ward,	51.5340886243,	-0.0767658841832,	51.5436660846,	-0.0552447894427
Wick Ward,	51.5411239867,	-0.0489069226735,	51.5523233024,	-0.0165272142799
Dalston Ward,	51.5423944248,	-0.0794612979066,	51.5555878679,	-0.0635195911404
Stoke Newington Central Ward,	51.5521863019,	-0.0794349319773,	51.563626299,	-0.0681456803273
Hackney Downs Ward,	51.5519026164,	-0.0716247545228,	51.5630207403,	-0.0529801680608
Leabridge Ward,	51.5518690816,	-0.058757935205,	51.5677213113,	-0.0439261624218
New River Ward,	51.5687127054,	-0.0977989534806,	51.5763570738,	-0.0657848963189
Cazenove Ward,	51.5623133482,	-0.073228332601,	51.5702884776,	-0.0581619294799
King's Park Ward,	51.5488664138,	-0.0464505428167,	51.561787627,	-0.0171678272534
Hoxton Ward,	51.5257890602,	-0.097033608918,	51.5360848258,	-0.0800296553788
Victoria Ward,	51.534426331,	-0.0572999269977,	51.5437121011,	-0.0374683324203
Hackney Central Ward,	51.5432681386,	-0.0690149846667,	51.5529726401,	-0.0513146589761
Chatham Ward,	51.5428565092,	-0.0560361796892,	51.5535098038,	-0.0397733172698
Clissold Ward,	51.5516648495,	-0.0904202872601,	51.5621997136,	-0.0784116234577
Lordship Ward,	51.5576717777,	-0.0924614950877,	51.5705973979,	-0.0728622209701
Springfield Ward,	51.5635935352,	-0.0697220328885,	51.5777842819,	-0.0511754827428
Highgate2 Ward,	51.569120267,	-0.171285248862,	51.5862343515,	-0.133427100005
Harringay Ward,	51.5646351607,	-0.112636741115,	51.5904476316,	-0.0960553459715
Fortis Green Ward,	51.5804633522,	-0.166372342808,	51.6054432494,	-0.139540796311
Bounds Green Ward,	51.5975004921,	-0.138785573133,	51.611214795,	-0.110424680976
Crouch End Ward,	51.5728659554,	-0.146203102473,	51.5838379236,	-0.114372807645
Stroud Green Ward,	51.5655388469,	-0.119567015991,	51.5833424911,	-0.1049468507
Muswell Hill Ward,	51.5797765968,	-0.150556836599,	51.5934478302,	-0.122770606893
Hornsey Ward,	51.5802719043,	-0.127640689555,	51.5931006053,	-0.10974133046
Alexandra1 Ward,	51.5882100352,	-0.147000661457,	51.6101921951,	-0.115968277452
Noel Park Ward,	51.5882216291,	-0.120168614362,	51.5995910015,	-0.093006003007
Woodside2 Ward,	51.5963770647,	-0.118883801613,	51.6085177605,	-0.0912399294788
St. Ann's Ward,	51.5770357796,	-0.0997513842595,	51.5873041339,	-0.0754592850799
Seven Sisters Ward,	51.5735889836,	-0.0987010923355,	51.5843061289,	-0.0597612075835
Tottenham Green Ward,	51.5799677102,	-0.0887723135231,	51.5895507544,	-0.0600111750416
West Green Ward,	51.5860248335,	-0.103400380128,	51.5981594442,	-0.078998481826
Tottenham Hale Ward,	51.5815088416,	-0.0703598839809,	51.6022756209,	-0.0482709204446
White Hart Lane Ward,	51.5978389749,	-0.0990997000701,	51.6092979093,	-0.0720279932183
Bruce Grove Ward,	51.5881726861,	-0.0857520441216,	51.5987131375,	-0.0680600762866
Northumberland Park Ward,	51.5968505925,	-0.0756422924193,	51.608938978,	-0.041447834964
Royal Docks Ward,	51.4960037019,	0.0102394558166,	51.5075726337,	0.082769682882
Canning Town North Ward,	51.5146371794,	-0.00906189809606,	51.5300002698,	0.0273793540092
Beckton Ward,	51.5047684895,	0.0407985257755,	51.5276328402,	0.0997977045296
East Ham South Ward,	51.5196364913,	0.0393562266836,	51.5307964879,	0.0804769463745
Stratford and New Town Ward,	51.5253766464,	-0.0212641433831,	51.552629005,	0.0105090565955
Canning Town South Ward,	51.5038112285,	0.00222244551901,	51.523692543,	0.0267999701985
Custom House Ward,	51.5054459417,	0.020244548571,	51.5196885106,	0.048166218921
Plaistow South Ward,	51.5170236544,	0.0238731067221,	51.5322455357,	0.0412822923726
West Ham Ward,	51.528298062,	0.000689411859551,	51.5415940143,	0.0225809811013
Plaistow North Ward,	51.5251820577,	0.0119379311755,	51.5373830889,	0.0349390466502
Forest Gate South Ward,	51.5399159468,	0.00479914321807,	51.5508875762,	0.035809980708
Boleyn Ward,	51.5246757249,	0.0317972161119,	51.5374272495,	0.0491339232726
East Ham Central Ward,	51.5260341958,	0.0439937678883,	51.5397521698,	0.0593438436895
Green Street West Ward,	51.533473956,	0.0211242905513,	51.5469306195,	0.0353987851075
Green Street East Ward,	51.5354083815,	0.0311490787296,	51.5479046457,	0.0441379908674
East Ham North Ward,	51.5374272495,	0.0389561611705,	51.5483467356,	0.0652181682699
Wall End Ward,	51.5287359996,	0.0534949858857,	51.5447737547,	0.0725668721686
Forest Gate North Ward,	51.5461792104,	0.00505598570419,	51.5568751232,	0.0359917394496
Manor Park Ward,	51.5421468477,	0.0345635852307,	51.5578233599,	0.0545679273669
Little Ilford Ward,	51.5442541736,	0.0419285887566,	51.5639889926,	0.0687168578461
Gascoigne Ward,	51.5276328402,	0.0686670112343,	51.5376715236,	0.100623266663
Thames Ward,	51.5115034878,	0.0804769463745,	51.5345044746,	0.14777601236
River Ward,	51.5087684546,	0.140229391848,	51.5415973238,	0.165983943291
Village1 Ward,	51.5287998642,	0.147904133268,	51.547563332,	0.186012206305
Abbey1 Ward,	51.5335947118,	0.0666490492195,	51.544795699,	0.0936014542523
Longbridge Ward,	51.5376717406,	0.0801103157551,	51.5509581489,	0.109740666509
Eastbury Ward,	51.5314841741,	0.0814813385727,	51.5399050653,	0.122242747715
Goresbrook Ward,	51.5307112276,	0.122117465369,	51.5411144044,	0.148271866522
Mayesbrook Ward,	51.5385075075,	0.104198191832,	51.5518309914,	0.134178265128
Becontree Ward,	51.5474004565,	0.10618229355,	51.5643410506,	0.12768889232
Alibon Ward,	51.540715663,	0.131897905682,	51.551403189,	0.161574098545
Valence Ward,	51.5555391413,	0.12384929932,	51.5670612688,	0.147927688712
Heath Ward,	51.550933389,	0.136835203982,	51.5661423832,	0.168715706872
Whalebone Ward,	51.5610071617,	0.129316619195,	51.5757756533,	0.154275608387
Eastbrook Ward,	51.5433264359,	0.156350682127,	51.5655110925,	0.190189876267
Chadwell Heath Ward,	51.5707532858,	0.126374615659,	51.599436482,	0.151199242473
Parsloes Ward,	51.543762525,	0.124082623817,	51.5558412331,	0.146494371078
Castle Baynard Ward,	51.5084091889,	-0.109652650002,	51.5177779711,	-0.0970695035458
Farringdon Without Ward,	51.5097693552,	-0.113821030201,	51.5201283459,	-0.0986281343365
Farringdon Within Ward,	51.5117759518,	-0.106669494966,	51.5210318747,	-0.0970404407938
Cripplegate Ward,	51.5174893761,	-0.0979724116319,	51.5233212742,	-0.0899805474316
Langbourn Ward,	51.5115639425,	-0.0886908665443,	51.5133561151,	-0.080237814318
Tower Ward,	51.5068695707,	-0.082302353899,	51.5140740735,	-0.0727492843098
Bishopsgate Ward,	51.5150164921,	-0.0862274104483,	51.5219534095,	-0.0768768794056
Queenhithe Ward,	51.5092847368,	-0.0999517985815,	51.5119648019,	-0.094593213112
Vintry Ward,	51.5085108022,	-0.0972529938147,	51.5129030329,	-0.0912529760558
Cordwainer Ward,	51.511694639,	-0.095165606633,	51.5141763067,	-0.0897473876745
Bread Street Ward,	51.5118952173,	-0.101250019085,	51.5158357436,	-0.0944882104577
Cheap Ward,	51.5136468473,	-0.0987020475525,	51.5168091303,	-0.0908698947483
Bassishaw Ward,	51.5152047236,	-0.0960494412055,	51.5185240156,	-0.0895595919577
Aldersgate Ward,	51.5160685155,	-0.0986060827811,	51.5217211693,	-0.0943416260003
Dowgate Ward,	51.5080174309,	-0.0926509151979,	51.5120024468,	-0.0879777511969
Bridge Ward,	51.5077327161,	-0.0889694683021,	51.5119192231,	-0.0830636171018
Billingsgate Ward,	51.5070620627,	-0.0857376020249,	51.511706078,	-0.0800173836077
Walbrook Ward,	51.5114399852,	-0.0918092891604,	51.5150246644,	-0.0854973285296
Cornhill Ward,	51.5127765069,	-0.088966328453,	51.5163849537,	-0.081663574183
Lime Street Ward,	51.5124598609,	-0.0844019583959,	51.5158979696,	-0.0799866927344
Aldgate Ward,	51.5115184495,	-0.0822167245224,	51.5160501728,	-0.075776895145
Broad Street Ward,	51.5146315497,	-0.0894729910118,	51.5177800373,	-0.0831286860186
Coleman Street Ward,	51.5147132709,	-0.092623770732,	51.5210275471,	-0.0841802471707
Portsoken Ward,	51.5117346677,	-0.0781492997188,	51.5166585729,	-0.0730631686659
Candlewick Ward,	51.510197703,	-0.0894099099994,	51.5128060361,	-0.0851600201
